YEAR,MONTH,PROV_ID,PROV_N,MinRain,MaxRain,AvgRain
2020,6,50,เชียงใหม่,0.25999999,184.3099976,102.32
2020,6,51,ลำพูน,107.6900024,175.2599945,142.54
2020,6,52,ลำปาง,85.70999908,193.5800018,140.37
2020,6,53,อุตรดิตถ์,101.4300003,185.0899963,144.45
2020,6,54,แพร่,131.3500061,202.1900024,173.81
2020,6,55,น่าน,132.8099976,232.8099976,176.04
2020,6,56,พะเยา,111.4100037,174.25,147.59
2020,6,57,เชียงราย,75.41000366,219.0899963,170.07
2020,6,58,แม่ฮ่องสอน,72.62000275,146.2599945,118.2
2020,6,60,นครสวรรค์,91.30999756,156.9400024,131.12
2020,6,61,อุทัยธานี,113.4199982,142.9799957,128.77
2020,6,62,กำแพงเพชร,76.20999908,134.1799927,103.88
2020,6,63,ตาก,53.81000137,153.3600006,117.54
2020,6,64,สุโขทัย,103.8700027,189.8099976,144.4
2020,6,65,พิษณุโลก,121.2900009,170.3000031,140.64
2020,6,66,พิจิตร,129.3600006,160.6100006,141.75
2020,6,67,เพชรบูรณ์,130.8399963,205.8699951,163.45
2020,6,70,ราชบุรี,141.5599976,204.5200043,161.41
2020,6,71,กาญจนบุรี,107.0599976,197.0299988,142.7
2020,6,72,สุพรรณบุรี,97.19000244,184.5399933,119.67
2020,6,73,นครปฐม,134.9299927,219.0800018,178.07
2020,6,74,สมุทรสาคร,134.5599976,179.0700073,156.08
2020,6,75,สมุทรสงคราม,147.5899963,169.6600037,164.27
2020,6,76,เพชรบุรี,67.20999908,196.75,150.9
2020,6,77,ประจวบคีรีขันธ์,164.3099976,210.8899994,187.69
2020,6,80,นครศรีธรรมราช,0.119999997,313.4700012,245.33
2020,6,81,กระบี่,214.7400055,426.9599915,287.2
2020,6,82,พังงา,291.1700134,539.0499878,449.46
2020,6,83,ภูเก็ต,402.480011,552.9000244,465.08
2020,6,84,สุราษฎร์ธานี,71.44999695,422.1799927,207.97
2020,6,85,ระนอง,144.1699982,448.2000122,299.05
2020,6,86,ชุมพร,112.4199982,420.7099915,198.78
2020,6,90,สงขลา,116.8399963,303.4200134,182.97
2020,6,91,สตูล,155.1999969,227.1799927,180.69
2020,6,92,ตรัง,149.6100006,348.2200012,205.34
2020,6,93,พัทลุง,113.5299988,222.9900055,147.95
2020,6,94,ปัตตานี,289.8299866,328.1300049,302
2020,6,95,ยะลา,245.3699951,332.1600037,293.25
2020,6,96,นราธิวาส,276.3299866,314.0400085,289.31
2020,7,10,กรุงเทพมหานคร,2.329999924,286.0700073,181.22
2020,7,11,สมุทรปราการ,155.1600037,229.0899963,193.58
2020,7,12,นนทบุรี,93.76999664,234.4299927,184.51
2020,7,13,ปทุมธานี,193.2700043,294.2200012,226.7
2020,7,14,พระนครศรีอยุธยา,94.51000214,293.269989,181.37
2020,7,15,อ่างทอง,147.0899963,173.0800018,158.7
2020,7,16,ลพบุรี,51.90999985,196.3999939,120.2
2020,7,17,สิงห์บุรี,151.8600006,179.9400024,162.55
2020,7,18,ชัยนาท,137.8600006,174.0700073,157.76
2020,7,19,สระบุรี,98.16000366,206.3600006,144.28
2020,7,20,ชลบุรี,91.91000366,185.7599945,153.76
2020,7,21,ระยอง,138.6000061,230.5899963,190.93
2020,7,22,จันทบุรี,177.6199951,308.1900024,233.52
2020,7,23,ตราด,255.1600037,349.1000061,281.12
2020,7,24,ฉะเชิงเทรา,150.6699982,210.8500061,176.56
2020,7,25,ปราจีนบุรี,149.1900024,255.1300049,176.95
2020,7,26,นครนายก,163.5299988,264.5100098,209.32
2020,7,27,สระแก้ว,144.2100067,215.7100067,166.82
2020,7,30,นครราชสีมา,73.73000336,288.3299866,151.75
2020,7,31,บุรีรัมย์,132.5299988,336.980011,214.67
2020,7,32,สุรินทร์,146.5399933,200.9100037,165.62
2020,7,33,ศรีสะเกษ,165.5299988,235.3300018,205.5
2020,7,34,อุบลราชธานี,204.8200073,241.9900055,230.31
2020,7,35,ยโสธร,142.3999939,244.4299927,189.69
2020,7,36,ชัยภูมิ,76.66999817,129.3399963,111.43
2020,7,37,อำนาจเจริญ,197.8999939,251.5899963,228.3
2020,7,38,บึงกาฬ,194.5899963,220.9499969,208.65
2020,7,39,หนองบัวลำภู,106.2200012,156.0800018,126.62
2020,7,40,ขอนแก่น,100.1500015,136.0200043,120.98
2020,7,41,อุดรธานี,109.6399994,215.0299988,158.77
2020,7,42,เลย,119.6299973,165.9600067,145.49
2020,7,43,หนองคาย,163.2599945,217.6900024,192.99
2020,7,44,มหาสารคาม,107.6100006,160.8699951,137.56
2020,7,45,ร้อยเอ็ด,107,210.1399994,146.01
2020,7,46,กาฬสินธุ์,93.30999756,233.6000061,149.04
2020,7,47,สกลนคร,174.5399933,269.4299927,223.37
2020,7,48,นครพนม,183.1100006,241.3699951,214.54
2020,7,49,มุกดาหาร,196.5299988,268.5899963,242.5
2020,7,50,เชียงใหม่,0.319999993,279.7799988,121.78
2020,7,51,ลำพูน,58.70999908,133.7899933,107.3
2020,7,52,ลำปาง,44.88999939,161.4100037,98.67
2020,7,53,อุตรดิตถ์,44.65000153,193.2100067,143.7
2020,7,54,แพร่,95.72000122,226.8899994,163.27
2020,7,55,น่าน,85.66000366,196.7100067,134.62
2020,7,56,พะเยา,52.81999969,144.6600037,102.62
2020,7,57,เชียงราย,70.83000183,219.9799957,170.41
2020,7,58,แม่ฮ่องสอน,85.91999817,171.5500031,125.19
2020,7,60,นครสวรรค์,67.23000336,163.7599945,112.97
2020,7,61,อุทัยธานี,102.1800003,177.3800049,132
2020,7,62,กำแพงเพชร,54.38999939,118.5,91.99
2020,7,63,ตาก,29.12000084,117.7399979,75.8
2020,7,64,สุโขทัย,35.50999832,140.4600067,67.82
2020,7,65,พิษณุโลก,42.15000153,165.0299988,106.95
2020,7,66,พิจิตร,103.5400009,148.4900055,124.04
2020,7,67,เพชรบูรณ์,56.54000092,137.6399994,107.65
2020,7,70,ราชบุรี,89.25,189.0599976,146.81
2020,7,71,กาญจนบุรี,45.75,171.7799988,120.44
2020,7,72,สุพรรณบุรี,40.40000153,163.3600006,129.73
2020,7,73,นครปฐม,98.48999786,190.3699951,131.05
2020,7,74,สมุทรสาคร,66.94999695,188.1999969,138.05
2020,7,75,สมุทรสงคราม,59.75,143.6600037,92.81
2020,7,76,เพชรบุรี,80.05000305,233.6300049,141.12
2020,7,77,ประจวบคีรีขันธ์,57.40999985,236.3200073,125.42
2020,7,80,นครศรีธรรมราช,0.109999999,405.6600037,269.9
2020,7,81,กระบี่,133.75,297.4400024,208.85
2020,7,82,พังงา,199.4600067,264.8900146,244.34
2020,7,83,ภูเก็ต,260.75,281.9700012,270.98
2020,7,84,สุราษฎร์ธานี,71.13999939,302.7600098,191
2020,7,85,ระนอง,152.8600006,361.5299988,251.42
2020,7,86,ชุมพร,130.2200012,342.6400146,187.31
2020,7,90,สงขลา,119.9700012,383.6199951,209.82
2020,7,91,สตูล,206.3699951,319.7900085,252.29
2020,7,92,ตรัง,203.2700043,270.5799866,231.72
2020,7,93,พัทลุง,163.5200043,251.4900055,189.75
2020,7,94,ปัตตานี,216,515.2399902,320.65
2020,7,95,ยะลา,286.8800049,540.2800293,380.19
2020,7,96,นราธิวาส,161.4299927,432.5899963,251.72
2020,8,10,กรุงเทพมหานคร,2.089999914,304.9299927,227.92
2020,8,11,สมุทรปราการ,255.1300049,347.2799988,298
2020,8,12,นนทบุรี,90.87000275,220.6900024,184.48
2020,8,13,ปทุมธานี,170.6600037,305.0400085,223.38
2020,8,14,พระนครศรีอยุธยา,101.0699997,282.9599915,187.68
2020,8,15,อ่างทอง,86.83000183,174.8399963,138.09
2020,8,16,ลพบุรี,66.16000366,257.3800049,187.08
2020,8,17,สิงห์บุรี,115.2300034,167.8099976,133.92
2020,8,18,ชัยนาท,112.1100006,176.3699951,131.55
2020,8,19,สระบุรี,121.0599976,503.3299866,232.35
2020,8,20,ชลบุรี,71.80999756,241.2899933,150.92
2020,8,21,ระยอง,72.12999725,353.3500061,142.75
2020,8,22,จันทบุรี,184.4400024,651.7700195,408.59
2020,8,23,ตราด,478.0100098,589.5999756,519.25
2020,8,24,ฉะเชิงเทรา,167.25,334.5400085,230.94
2020,8,25,ปราจีนบุรี,157.9199982,762.7999878,327.32
2020,8,26,นครนายก,214.7200012,808.3200073,441.63
2020,8,27,สระแก้ว,132.2599945,290.2000122,185.34
2020,8,30,นครราชสีมา,67.09999847,784.1500244,232.41
2020,8,31,บุรีรัมย์,163.5,237.9499969,198.39
2020,8,32,สุรินทร์,150.6999969,261.9899902,209.78
2020,8,33,ศรีสะเกษ,216.1699982,273.5899963,248.27
2020,8,34,อุบลราชธานี,202.2100067,285.3900146,245.89
2020,8,35,ยโสธร,257.3900146,295.980011,283.15
2020,8,36,ชัยภูมิ,184.5099945,244.8200073,209.92
2020,8,37,อำนาจเจริญ,250.6399994,293.2000122,269.84
2020,8,38,บึงกาฬ,333.6300049,456.9400024,389.91
2020,8,39,หนองบัวลำภู,241.7799988,370.9599915,273.73
2020,8,40,ขอนแก่น,190.3999939,291.9400024,229.27
2020,8,41,อุดรธานี,247.7100067,631.6699829,350.34
2020,8,42,เลย,217.0599976,392.4299927,272.13
2020,8,43,หนองคาย,375.1900024,661.6300049,505.59
2020,8,44,มหาสารคาม,194.4799957,307.25,252.13
2020,8,45,ร้อยเอ็ด,214.1900024,334.4100037,283.93
2020,8,46,กาฬสินธุ์,249.5700073,305.0700073,278.5
2020,8,47,สกลนคร,248.3899994,425.25,308.55
2020,8,48,นครพนม,275.1300049,411.8800049,334.91
2020,8,49,มุกดาหาร,273.0400085,316.75,290.67
2020,8,50,เชียงใหม่,0.879999995,388.6300049,255.46
2020,8,51,ลำพูน,184.3699951,338.2799988,259.37
2020,8,52,ลำปาง,167.4900055,383.730011,251.88
2020,8,53,อุตรดิตถ์,273.4299927,453.1600037,378.71
2020,8,54,แพร่,210.8300018,498.5799866,400.38
2020,8,55,น่าน,392.519989,460,417.01
2020,8,56,พะเยา,202.3300018,420.2900085,321.45
2020,8,57,เชียงราย,197.3200073,397.2900085,354.42
2020,8,58,แม่ฮ่องสอน,201.1000061,398.7900085,288.47
2020,8,60,นครสวรรค์,50.81000137,251.0200043,140.06
2020,8,61,อุทัยธานี,110.0699997,241.4499969,174.4
2020,8,62,กำแพงเพชร,85.91999817,255.0399933,149.61
2020,8,63,ตาก,129.7100067,376.4500122,227.38
2020,8,64,สุโขทัย,167.5200043,379.2399902,261.33
2020,8,65,พิษณุโลก,86.98999786,352.5,240.62
2020,8,66,พิจิตร,59.13000107,189.2700043,116.79
2020,8,67,เพชรบูรณ์,148.1499939,276.6799927,212.13
2020,8,70,ราชบุรี,81.37999725,180.3399963,113.61
2020,8,71,กาญจนบุรี,43.65000153,315.6799927,179.34
2020,8,72,สุพรรณบุรี,40.95000076,165.2100067,95.28
2020,8,73,นครปฐม,90.73000336,235.7299957,141.21
2020,8,74,สมุทรสาคร,151.2299957,265.5499878,203.56
2020,8,75,สมุทรสงคราม,122.1999969,153.8600006,144.22
2020,8,76,เพชรบุรี,47.16999817,134.0899963,90.23
2020,8,77,ประจวบคีรีขันธ์,41.54999924,164.9299927,104.54
2020,8,80,นครศรีธรรมราช,0.07,238.5099945,139.75
2020,8,81,กระบี่,140.5,191.3600006,168.2
2020,8,82,พังงา,164.2799988,267.769989,217.64
2020,8,83,ภูเก็ต,178.5099945,192.1900024,186.26
2020,8,84,สุราษฎร์ธานี,39.13999939,337.8399963,134.16
2020,8,85,ระนอง,160.8600006,520.3699951,319.62
2020,8,86,ชุมพร,120.5,485.1799927,210.62
2020,8,90,สงขลา,61.74000168,243.0899963,143.88
2020,8,91,สตูล,60.43000031,130.3500061,93.32
2020,8,92,ตรัง,124.0400009,180.3000031,166.77
2020,8,93,พัทลุง,111.9199982,164.0599976,135.55
2020,8,94,ปัตตานี,160.9799957,267.480011,231.73
2020,8,95,ยะลา,168.4700012,272.4500122,219.79
2020,8,96,นราธิวาส,134.7100067,242.4499969,174.35
2020,9,10,กรุงเทพมหานคร,2.029999971,339.7999878,205.3
2020,9,11,สมุทรปราการ,161.5399933,283.6700134,235.93
2020,9,12,นนทบุรี,89.02999878,220.2100067,181.99
2020,9,13,ปทุมธานี,157.1499939,349.4299927,184.99
2020,9,14,พระนครศรีอยุธยา,164.5899963,223.3999939,183.78
2020,9,15,อ่างทอง,176.2599945,199.9299927,187.36
2020,9,16,ลพบุรี,199.1300049,358.0799866,258.2
2020,9,17,สิงห์บุรี,175.3999939,204.9900055,192.43
2020,9,18,ชัยนาท,157.5899963,188.8800049,171.53
2020,9,19,สระบุรี,190.2299957,608.4199829,326.85
2020,9,20,ชลบุรี,119.9899979,624.1900024,241.65
2020,9,21,ระยอง,247.8800049,623.4299927,401
2020,9,22,จันทบุรี,302.7200012,735.6599731,469.25
2020,9,23,ตราด,528.1300049,630.6300049,578.36
2020,9,24,ฉะเชิงเทรา,171.25,404.8399963,265.69
2020,9,25,ปราจีนบุรี,298.3399963,817.789978,420.13
2020,9,26,นครนายก,180.9700012,853.2199707,515.9
2020,9,27,สระแก้ว,165.0200043,357.2900085,272.1
2020,9,30,นครราชสีมา,167.1499939,834.5300293,295.19
2020,9,31,บุรีรัมย์,247.2100067,323.8200073,297.56
2020,9,32,สุรินทร์,252.0099945,393.2200012,319.12
2020,9,33,ศรีสะเกษ,304.5599976,410.9299927,372.9
2020,9,34,อุบลราชธานี,239.7400055,439.2900085,366.3
2020,9,35,ยโสธร,145.5,385.3399963,276.11
2020,9,36,ชัยภูมิ,146.7899933,305.5100098,234.13
2020,9,37,อำนาจเจริญ,161.7899933,378.6400146,299.65
2020,9,38,บึงกาฬ,138.6100006,212.1900024,167.2
2020,9,39,หนองบัวลำภู,132.0299988,232.1300049,174.53
2020,9,40,ขอนแก่น,174.9799957,294.3800049,250.56
2020,9,41,อุดรธานี,136.9199982,281.8299866,192.43
2020,9,42,เลย,174.3600006,232.4299927,199.88
2020,9,43,หนองคาย,186.2200012,291.3800049,237.41
2020,9,44,มหาสารคาม,204.4400024,304.9100037,257.48
2020,9,45,ร้อยเอ็ด,166.1199951,339.7799988,268.16
2020,9,46,กาฬสินธุ์,128.8600006,270.7099915,196.9
2020,9,47,สกลนคร,104.0899963,189.8899994,138.09
2020,9,48,นครพนม,81.83999634,190.7700043,131.65
2020,9,49,มุกดาหาร,117.6999969,195.25,133.48
2020,9,50,เชียงใหม่,0.529999971,249.1300049,138.91
2020,9,51,ลำพูน,133.8600006,216.8699951,167.34
2020,9,52,ลำปาง,80.69000244,226.9799957,161.61
2020,9,53,อุตรดิตถ์,156.4900055,231.4799957,195.99
2020,9,54,แพร่,132.7400055,219.6000061,167.64
2020,9,55,น่าน,128.3800049,207.5299988,159.5
2020,9,56,พะเยา,69.73000336,188.5800018,132.66
2020,9,57,เชียงราย,101.7799988,242.4900055,200.72
2020,9,58,แม่ฮ่องสอน,73,155.8200073,97.9
2020,9,60,นครสวรรค์,150.8099976,376.6700134,212.24
2020,9,61,อุทัยธานี,155.5099945,343.519989,217.98
2020,9,62,กำแพงเพชร,163.8099976,387.8999939,217.53
2020,9,63,ตาก,101.8499985,448.1700134,262.85
2020,9,64,สุโขทัย,138.7299957,234.5700073,198.17
2020,9,65,พิษณุโลก,163.0700073,215.5,198.8
2020,9,66,พิจิตร,173.3800049,248.8800049,203.39
2020,9,67,เพชรบูรณ์,100.1500015,353.5700073,210.43
2020,9,70,ราชบุรี,136.1999969,232.6799927,198.18
2020,9,71,กาญจนบุรี,184.8800049,366.5100098,282.64
2020,9,72,สุพรรณบุรี,169.7799988,235.5800018,187.5
2020,9,73,นครปฐม,165.3699951,227.5700073,200.94
2020,9,74,สมุทรสาคร,114.1600037,246.3200073,194.44
2020,9,75,สมุทรสงคราม,107.4400024,181.0299988,135.6
2020,9,76,เพชรบุรี,103.4000015,187.1000061,147.4
2020,9,77,ประจวบคีรีขันธ์,119.7099991,251.1499939,159.63
2020,9,80,นครศรีธรรมราช,0.100000001,362.4200134,244.15
2020,9,81,กระบี่,277.5799866,485.1000061,340.77
2020,9,82,พังงา,403,765.2000122,586.94
2020,9,83,ภูเก็ต,399.3200073,606.3900146,489.12
2020,9,84,สุราษฎร์ธานี,61.27999878,576.3400269,257.7
2020,9,85,ระนอง,257.8099976,714.9400024,477.45
2020,9,86,ชุมพร,192.3999939,670.9500122,321.89
2020,9,90,สงขลา,119.7200012,338.1799927,223.53
2020,9,91,สตูล,237.4299927,311.0400085,275.39
2020,9,92,ตรัง,225.8899994,339.25,285.26
2020,9,93,พัทลุง,111.8600006,261.3299866,185.11
2020,9,94,ปัตตานี,163.6999969,273.5100098,206.84
2020,9,95,ยะลา,201.8600006,255.8600006,237.06
2020,9,96,นราธิวาส,236.8300018,292.7900085,265
2020,10,10,กรุงเทพมหานคร,183.8099976,373.019989,289.84
2020,10,11,สมุทรปราการ,165.5399933,356.9100037,265.74
2020,10,12,นนทบุรี,252,328.7099915,303.13
2020,10,13,ปทุมธานี,223.3800049,305.0899963,258.83
2020,10,14,พระนครศรีอยุธยา,161.5700073,330.9200134,232.96
2020,10,15,อ่างทอง,164.6100006,279.8800049,222.57
2020,10,16,ลพบุรี,134.4900055,246.7799988,182.39
2020,10,17,สิงห์บุรี,157.6199951,228.0899963,176.01
2020,10,18,ชัยนาท,146.8300018,331.4299927,222.28
2020,10,19,สระบุรี,149.5800018,275.5499878,206.54
2020,10,20,ชลบุรี,237.1199951,725.3599854,305.37
2020,10,21,ระยอง,257.0400085,724.3900146,365.73
2020,10,22,จันทบุรี,299.4200134,363.75,329.21
2020,10,23,ตราด,331.9400024,543.9000244,378.3
2020,10,24,ฉะเชิงเทรา,219.5500031,319.2600098,269.76
2020,10,25,ปราจีนบุรี,210.3099976,326.6799927,265.8
2020,10,26,นครนายก,216.2599945,334.9100037,260.97
2020,10,27,สระแก้ว,271.8999939,317.1799927,301.85
2020,10,30,นครราชสีมา,150.1999969,330.5299988,261.32
2020,10,31,บุรีรัมย์,165.8399963,299.1900024,254.61
2020,10,32,สุรินทร์,161.0500031,270.0100098,196.35
2020,10,33,ศรีสะเกษ,200.1000061,276.6900024,227.82
2020,10,34,อุบลราชธานี,182.8000031,243.7899933,202.28
2020,10,35,ยโสธร,206.3000031,250.8600006,224.17
2020,10,36,ชัยภูมิ,108.5999985,214.9499969,150.66
2020,10,37,อำนาจเจริญ,200.8000031,249.5,227.44
2020,10,38,บึงกาฬ,142.0899963,151.4600067,147.46
2020,10,39,หนองบัวลำภู,87.33000183,173.9400024,121.95
2020,10,40,ขอนแก่น,119.1999969,243.3000031,184.41
2020,10,41,อุดรธานี,91.81999969,175.0599976,145.21
2020,10,42,เลย,109.4300003,149.6199951,135.09
2020,10,43,หนองคาย,134.4700012,161,149.71
2020,10,44,มหาสารคาม,128.6499939,243.6600037,188.65
2020,10,45,ร้อยเอ็ด,173.7899933,239.2100067,206.51
2020,10,46,กาฬสินธุ์,144.5299988,204.8200073,173.25
2020,10,47,สกลนคร,131.8600006,164.0599976,144.5
2020,10,48,นครพนม,140.5200043,223.6399994,159.92
2020,10,49,มุกดาหาร,149.8999939,277.3800049,227.05
2020,10,50,เชียงใหม่,36.72000122,174.1000061,84.51
2020,10,51,ลำพูน,84.94000244,166.8099976,110.29
2020,10,52,ลำปาง,46.75,161.4900055,100.27
2020,10,53,อุตรดิตถ์,35.52000046,104.6100006,67.89
2020,10,54,แพร่,27.20000076,115.0100021,66.1
2020,10,55,น่าน,9.869999886,56.75999832,27.54
2020,10,56,พะเยา,22.79999924,50.90999985,34.08
2020,10,57,เชียงราย,25.11000061,86.25,37.71
2020,10,58,แม่ฮ่องสอน,33.70000076,115.5500031,48.86
2020,10,60,นครสวรรค์,122.6699982,307.6199951,176.62
2020,10,61,อุทัยธานี,198.8399963,348.1000061,255.91
2020,10,62,กำแพงเพชร,97.20999908,229.0200043,149.03
2020,10,63,ตาก,55.18999863,377.0799866,198.01
2020,10,64,สุโขทัย,56.84999847,170.1999969,103.35
2020,10,65,พิษณุโลก,82.06999969,179.8699951,122.22
2020,10,66,พิจิตร,76.61000061,169.1399994,112.07
2020,10,67,เพชรบูรณ์,105.0999985,239.9799957,121.94
2020,10,70,ราชบุรี,209.7400055,375.2099915,284.52
2020,10,71,กาญจนบุรี,222.75,443.1799927,308.89
2020,10,72,สุพรรณบุรี,182.7100067,449.7799988,311.47
2020,10,73,นครปฐม,305.8999939,385.8900146,351.29
2020,10,74,สมุทรสาคร,281.7900085,334.3500061,298.5
2020,10,75,สมุทรสงคราม,243.5599976,296.4500122,278.4
2020,10,76,เพชรบุรี,253.8899994,445.8099976,369.99
2020,10,77,ประจวบคีรีขันธ์,235.5099945,446.6799927,354.59
2020,10,80,นครศรีธรรมราช,220.8999939,452.0400085,309.28
2020,10,81,กระบี่,392.0400085,563.75,453.11
2020,10,82,พังงา,479.6900024,905.5800171,685.84
2020,10,83,ภูเก็ต,444.8900146,552.2700195,495.81
2020,10,84,สุราษฎร์ธานี,199.1499939,727.75,380.76
2020,10,85,ระนอง,210.3800049,631.3800049,449.41
2020,10,86,ชุมพร,164.6000061,601.1699829,282.36
2020,10,90,สงขลา,151.7400055,346.6199951,237.74
2020,10,91,สตูล,260.7600098,425.1799927,351.1
2020,10,92,ตรัง,301.0299988,522.7800293,449.78
2020,10,93,พัทลุง,142.2700043,427.8900146,240.7
2020,10,94,ปัตตานี,138.4100037,266.0700073,203.07
2020,10,95,ยะลา,201.75,265.6199951,247.27
2020,10,96,นราธิวาส,247.2899933,278.9899902,261.1
2020,11,10,กรุงเทพมหานคร,23.04999924,86.09999847,47.75
2020,11,11,สมุทรปราการ,21.69000053,73.73000336,36.04
2020,11,12,นนทบุรี,26.03000069,61.13999939,45.98
2020,11,13,ปทุมธานี,5.519999981,44.13999939,23.59
2020,11,14,พระนครศรีอยุธยา,5.75,40.02000046,15.14
2020,11,15,อ่างทอง,4.949999809,15.40999985,9.99
2020,11,16,ลพบุรี,3.200000048,9.600000381,5.65
2020,11,17,สิงห์บุรี,2.220000029,9.279999733,5.09
2020,11,18,ชัยนาท,1.100000024,9.489999771,3.76
2020,11,19,สระบุรี,4.199999809,10.81999969,7.61
2020,11,20,ชลบุรี,13.93000031,68.15000153,27.4
2020,11,21,ระยอง,25.62999916,68.08000183,40.36
2020,11,22,จันทบุรี,33.34999847,62.29999924,45.16
2020,11,23,ตราด,48.65999985,54.90999985,51.53
2020,11,24,ฉะเชิงเทรา,14.06999969,39.81999969,27.58
2020,11,25,ปราจีนบุรี,4.889999866,32.34000015,13.79
2020,11,26,นครนายก,4.699999809,34.83000183,9.18
2020,11,27,สระแก้ว,22.05999947,52.20000076,36.9
2020,11,30,นครราชสีมา,2.700000048,27.36000061,6.83
2020,11,31,บุรีรัมย์,3.910000086,28.46999931,11.85
2020,11,32,สุรินทร์,1.580000043,13.21000004,4.64
2020,11,33,ศรีสะเกษ,0.100000001,3.170000076,1.29
2020,11,34,อุบลราชธานี,0.400000006,1.669999957,1.05
2020,11,35,ยโสธร,0.600000024,2.660000086,1.54
2020,11,36,ชัยภูมิ,0.949999988,5.400000095,3.89
2020,11,37,อำนาจเจริญ,0.75999999,1.679999948,0.98
2020,11,38,บึงกาฬ,0.779999971,1.75999999,1.42
2020,11,39,หนองบัวลำภู,0.430000007,3.529999971,1.73
2020,11,40,ขอนแก่น,1.470000029,4.920000076,3.84
2020,11,41,อุดรธานี,0.239999995,4.010000229,1.77
2020,11,42,เลย,0.200000003,5.929999828,0.93
2020,11,43,หนองคาย,0.200000003,1.139999986,0.57
2020,11,44,มหาสารคาม,2.680000067,6.5,4.47
2020,11,45,ร้อยเอ็ด,1.409999967,4.650000095,2.68
2020,11,46,กาฬสินธุ์,1.360000014,5.5,3.52
2020,11,47,สกลนคร,0.600000024,2.220000029,1.42
2020,11,48,นครพนม,1.25999999,3.5,2.16
2020,11,49,มุกดาหาร,0.899999976,1.950000048,1.38
2020,11,50,เชียงใหม่,1.870000005,83.79000092,23.71
2020,11,51,ลำพูน,0.829999983,11.39999962,4.56
2020,11,52,ลำปาง,0.200000003,36.72000122,7.5
2020,11,53,อุตรดิตถ์,2.170000076,17.36000061,7.41
2020,11,54,แพร่,1.24000001,14.73999977,4.59
2020,11,55,น่าน,0.109999999,20.39999962,7.75
2020,11,56,พะเยา,4.639999866,39.29000092,22.57
2020,11,57,เชียงราย,13.85999966,50.58000183,26.32
2020,11,58,แม่ฮ่องสอน,16.94000053,42.84000015,30.48
2020,11,60,นครสวรรค์,2.119999886,14.48999977,7.49
2020,11,61,อุทัยธานี,3.25999999,22.28000069,6.7
2020,11,62,กำแพงเพชร,3.920000076,30.60000038,17.52
2020,11,63,ตาก,0.200000003,28.20000076,5.09
2020,11,64,สุโขทัย,1.879999995,24.59000015,13.86
2020,11,65,พิษณุโลก,1.360000014,17.72999954,7.15
2020,11,66,พิจิตร,6.010000229,15.89999962,11.28
2020,11,67,เพชรบูรณ์,0.200000003,7.349999905,2.97
2020,11,70,ราชบุรี,20.12000084,84.52999878,52.06
2020,11,71,กาญจนบุรี,1.110000014,114.4899979,38.65
2020,11,72,สุพรรณบุรี,3.019999981,75.09999847,25.05
2020,11,73,นครปฐม,37.70000076,85.08999634,67.47
2020,11,74,สมุทรสาคร,48.95000076,64.83000183,57.82
2020,11,75,สมุทรสงคราม,37.93000031,66.68000031,55
2020,11,76,เพชรบุรี,17.78000069,52.74000168,34.01
2020,11,77,ประจวบคีรีขันธ์,2.700000048,150.3800049,37.72
2020,11,80,นครศรีธรรมราช,188.8500061,758.710022,476.06
2020,11,81,กระบี่,191.9199982,340.9599915,274.39
2020,11,82,พังงา,173.2100067,288.269989,218.9
2020,11,83,ภูเก็ต,214.3500061,320.7200012,272.49
2020,11,84,สุราษฎร์ธานี,136.5299988,342.6300049,224.77
2020,11,85,ระนอง,73.05000305,243.5700073,150.5
2020,11,86,ชุมพร,86.27999878,293.4400024,177.42
2020,11,90,สงขลา,189.2200012,660.2800293,423.87
2020,11,91,สตูล,273.5100098,426.5799866,327.36
2020,11,92,ตรัง,187.4299927,460.9299927,272.28
2020,11,93,พัทลุง,298.6000061,640.3200073,520.81
2020,11,94,ปัตตานี,330.980011,474.8399963,373.43
2020,11,95,ยะลา,325.0499878,433.3699951,360.19
2020,11,96,นราธิวาส,363.3699951,510.980011,449.69
2020,12,10,กรุงเทพมหานคร,0,0,0
2020,12,11,สมุทรปราการ,0,2.99000001,0.3
2020,12,12,นนทบุรี,0,0.419999987,0.02
2020,12,13,ปทุมธานี,0,0.280000001,0
2020,12,14,พระนครศรีอยุธยา,0,1.840000033,0.32
2020,12,15,อ่างทอง,0.209999993,2.109999895,0.88
2020,12,16,ลพบุรี,0,0.25,0.01
2020,12,17,สิงห์บุรี,0,0.75,0.28
2020,12,18,ชัยนาท,0,0.540000021,0.15
2020,12,19,สระบุรี,0,0.150000006,0.01
2020,12,20,ชลบุรี,0.920000017,16.79999924,9.09
2020,12,21,ระยอง,8.529999733,19.28000069,12.89
2020,12,22,จันทบุรี,0,19.37000084,8.54
2020,12,23,ตราด,2.099999905,8.420000076,6.45
2020,12,24,ฉะเชิงเทรา,0,9.090000153,1.44
2020,12,25,ปราจีนบุรี,0,1.309999943,0.04
2020,12,26,นครนายก,0,0,0
2020,12,27,สระแก้ว,0,3.50999999,0.34
2020,12,30,นครราชสีมา,0,0.150000006,0.02
2020,12,31,บุรีรัมย์,0,0.200000003,0.07
2020,12,32,สุรินทร์,0,0.050000001,0.01
2020,12,33,ศรีสะเกษ,0,0.150000006,0.04
2020,12,34,อุบลราชธานี,0.039999999,0.200000003,0.11
2020,12,35,ยโสธร,0,0.079999998,0.02
2020,12,36,ชัยภูมิ,0,0.01,0
